# frequency amplitude_GR amplitude_mod_GR
1.861600000000000136e+03 2.746180711281367797e-44 2.748069894419004734e-41
1.861700000000000045e+03 2.738880386722092077e-44 2.741350689878037292e-41
1.861800000000000182e+03 2.731599556005865201e-44 2.734647900500170221e-41
1.861900000000000091e+03 2.724338166829169244e-44 2.727961486212710964e-41
1.862000000000000000e+03 2.717096167031013745e-44 2.721291407041661172e-41
1.862100000000000136e+03 2.709873504591672182e-44 2.714637623110994337e-41
1.862200000000000045e+03 2.702670127628186964e-44 2.708000094639692892e-41
1.862300000000000182e+03 2.695485984398813662e-44 2.701378781944709072e-41
1.862400000000000091e+03 2.688321023303622898e-44 2.694773645441132120e-41
1.862500000000000000e+03 2.681175192881676587e-44 2.688184645640631903e-41
1.862600000000000136e+03 2.674048441805843423e-44 2.681611743148077482e-41
1.862700000000000045e+03 2.666940718893844478e-44 2.675054898668449338e-41
1.862800000000000182e+03 2.659851973097052773e-44 2.668514072999946008e-41
1.862900000000000091e+03 2.652782153508059965e-44 2.661989227038590537e-41
1.863000000000000000e+03 2.645731209350993836e-44 2.655480321772272063e-41
1.863100000000000136e+03 2.638699089992611187e-44 2.648987318287583618e-41
1.863200000000000045e+03 2.631685744934751065e-44 2.642510177765195285e-41
1.863300000000000182e+03 2.624691123813176784e-44 2.636048861479127742e-41
1.863400000000000091e+03 2.617715176400993108e-44 2.629603330798757777e-41
1.863500000000000000e+03 2.610757852606597635e-44 2.623173547187716123e-41
1.863600000000000136e+03 2.603819102474880091e-44 2.616759472204520109e-41
1.863700000000000045e+03 2.596898876182550100e-44 2.610361067499705067e-41
1.863800000000000182e+03 2.589997124042809413e-44 2.603978294818692927e-41
1.863900000000000091e+03 2.583113796501354750e-44 2.597611115999342673e-41
1.864000000000000000e+03 2.576248844139509713e-44 2.591259492973952285e-41
1.864100000000000136e+03 2.569402217667070313e-44 2.584923387764586016e-41
1.864200000000000045e+03 2.562573867933529793e-44 2.578602762490349587e-41
1.864300000000000182e+03 2.555763745916790581e-44 2.572297579360150677e-41
1.864400000000000091e+03 2.548971802727536327e-44 2.566007800675470133e-41
1.864500000000000000e+03 2.542197989606192087e-44 2.559733388828640410e-41
1.864600000000000136e+03 2.535442257929437578e-44 2.553474306306536962e-41
1.864700000000000045e+03 2.528704559200853241e-44 2.547230515685092900e-41
1.864800000000000182e+03 2.521984845056801736e-44 2.541001979632807371e-41
1.864900000000000091e+03 2.515283067262044451e-44 2.534788660907970258e-41
1.865000000000000000e+03 2.508599177714611882e-44 2.528590522361853975e-41
1.865100000000000136e+03 2.501933128437581287e-44 2.522407526933404518e-41
1.865200000000000045e+03 2.495284871588548615e-44 2.516239637655346195e-41
1.865300000000000182e+03 2.488654359450282529e-44 2.510086817648070780e-41
1.865400000000000091e+03 2.482041544435306043e-44 2.503949030122781892e-41
1.865500000000000000e+03 2.475446379083746343e-44 2.497826238380019157e-41
1.865600000000000136e+03 2.468868816065718452e-44 2.491718405811113148e-41
1.865700000000000045e+03 2.462308808177505295e-44 2.485625495895843408e-41
1.865800000000000182e+03 2.455766308342008242e-44 2.479547472202725465e-41
1.865900000000000091e+03 2.449241269608257734e-44 2.473484298388703939e-41
1.866000000000000000e+03 2.442733645156424052e-44 2.467435938202284177e-41
1.866100000000000136e+03 2.436243388287056980e-44 2.461402355476701073e-41
1.866200000000000045e+03 2.429770452429067689e-44 2.455383514135082730e-41
1.866300000000000182e+03 2.423314791137561639e-44 2.449379378188975634e-41
1.866400000000000091e+03 2.416876358092801570e-44 2.443389911737722716e-41
1.866500000000000000e+03 2.410455107098547707e-44 2.437415078967443767e-41
1.866600000000000136e+03 2.404050992083121141e-44 2.431454844151630368e-41
1.866700000000000045e+03 2.397663967101462904e-44 2.425509171652558003e-41
1.866800000000000182e+03 2.391293986328575908e-44 2.419578025917017596e-41
1.866900000000000091e+03 2.384941004064781649e-44 2.413661371479754546e-41
1.867000000000000000e+03 2.378604974733531694e-44 2.407759172962021946e-41
1.867100000000000136e+03 2.372285852883158097e-44 2.401871395072644005e-41
1.867200000000000045e+03 2.365983593181101422e-44 2.395998002604481678e-41
1.867300000000000182e+03 2.359698150417669448e-44 2.390138960436710915e-41
1.867400000000000091e+03 2.353429479505566707e-44 2.384294233534597840e-41
1.867500000000000000e+03 2.347177535480339056e-44 2.378463786949673615e-41
1.867600000000000136e+03 2.340942273496039973e-44 2.372647585817155410e-41
1.867700000000000045e+03 2.334723648829544345e-44 2.366845595358492296e-41
1.867800000000000182e+03 2.328521616877532053e-44 2.361057780879600349e-41
1.867900000000000091e+03 2.322336133156894209e-44 2.355284107771037511e-41
1.868000000000000000e+03 2.316167153303747429e-44 2.349524541507402039e-41
1.868100000000000136e+03 2.310014633074286636e-44 2.343779047647930487e-41
1.868200000000000045e+03 2.303878528345817087e-44 2.338047591837046747e-41
1.868300000000000182e+03 2.297758795110217215e-44 2.332330139800240405e-41
1.868400000000000091e+03 2.291655389481629784e-44 2.326626657349026481e-41
1.868500000000000000e+03 2.285568267690499737e-44 2.320937110377101617e-41
1.868600000000000136e+03 2.279497386087077508e-44 2.315261464862568796e-41
1.868700000000000045e+03 2.273442701136156839e-44 2.309599686864576814e-41
1.868800000000000182e+03 2.267404169422870151e-44 2.303951742527036131e-41
1.868900000000000091e+03 2.261381747648018294e-44 2.298317598075676369e-41
1.869000000000000000e+03 2.255375392629140409e-44 2.292697219818627472e-41
1.869100000000000136e+03 2.249385061299410709e-44 2.287090574145848995e-41
1.869200000000000045e+03 2.243410710708111931e-44 2.281497627529281514e-41
1.869300000000000182e+03 2.237452298023106118e-44 2.275918346524597240e-41
1.869400000000000091e+03 2.231509780522929649e-44 2.270352697766001698e-41
1.869500000000000000e+03 2.225583115604780103e-44 2.264800647971387954e-41
1.869600000000000136e+03 2.219672260778165552e-44 2.259262163938335529e-41
1.869700000000000045e+03 2.213777173670079118e-44 2.253737212547343742e-41
1.869800000000000182e+03 2.207897812018670670e-44 2.248225760757804628e-41
1.869900000000000091e+03 2.202034133677064013e-44 2.242727775610478219e-41
1.870000000000000000e+03 2.196186096611987834e-44 2.237243224226541532e-41
1.870100000000000136e+03 2.190353658903854356e-44 2.231772073807772349e-41
1.870200000000000045e+03 2.184536778744956403e-44 2.226314291635208218e-41
1.870300000000000182e+03 2.178735414440051377e-44 2.220869845069733469e-41
1.870400000000000091e+03 2.172949524408617713e-44 2.215438701553333813e-41
1.870500000000000000e+03 2.167179067179725379e-44 2.210020828605959349e-41
1.870600000000000136e+03 2.161424001394193268e-44 2.204616193826804645e-41
1.870700000000000045e+03 2.155684285803687608e-44 2.199224764893735483e-41
1.870800000000000182e+03 2.149959879274290738e-44 2.193846509565718000e-41
1.870900000000000091e+03 2.144250740779527098e-44 2.188481395678127358e-41
1.871000000000000000e+03 2.138556829403993734e-44 2.183129391145242902e-41
1.871100000000000136e+03 2.132878104344092878e-44 2.177790463960692955e-41
1.871200000000000045e+03 2.127214524904480340e-44 2.172464582195085060e-41
1.871300000000000182e+03 2.121566050499937647e-44 2.167151713997330158e-41
1.871400000000000091e+03 2.115932640654567279e-44 2.161851827594022687e-41
1.871500000000000000e+03 2.110314255001457125e-44 2.156564891289292994e-41
1.871600000000000136e+03 2.104710853282940606e-44 2.151290873464969196e-41
1.871700000000000045e+03 2.099122395348682474e-44 2.146029742579286646e-41
1.871800000000000182e+03 2.093548841155851313e-44 2.140781467167100007e-41
1.871900000000000091e+03 2.087990150772852855e-44 2.135546015842172970e-41
1.872000000000000000e+03 2.082446284372169524e-44 2.130323357292709696e-41
1.872100000000000136e+03 2.076917202233686765e-44 2.125113460283301447e-41
1.872200000000000045e+03 2.071402864746876826e-44 2.119916293656526558e-41
1.872300000000000182e+03 2.065903232405736952e-44 2.114731826329604945e-41
1.872400000000000091e+03 2.060418265811678615e-44 2.109560027296247879e-41
1.872500000000000000e+03 2.054947925670058547e-44 2.104400865624438356e-41
1.872600000000000136e+03 2.049492172795237062e-44 2.099254310459735816e-41
1.872700000000000045e+03 2.044050968104508127e-44 2.094120331021217446e-41
1.872800000000000182e+03 2.038624272622379795e-44 2.088998896604484667e-41
1.872900000000000091e+03 2.033212047476260666e-44 2.083889976578631672e-41
1.873000000000000000e+03 2.027814253899778496e-44 2.078793540388555535e-41
1.873100000000000136e+03 2.022430853230417934e-44 2.073709557553350632e-41
1.873200000000000045e+03 2.017061806909218092e-44 2.068637997666129953e-41
1.873300000000000182e+03 2.011707076481536727e-44 2.063578830394560390e-41
1.873400000000000091e+03 2.006366623597395990e-44 2.058532025480985846e-41
1.873500000000000000e+03 2.001040410007816825e-44 2.053497552740199454e-41
1.873600000000000136e+03 1.995728397569036428e-44 2.048475382062060840e-41
1.873700000000000045e+03 1.990430548237799169e-44 2.043465483408472813e-41
1.873800000000000182e+03 1.985146824074319742e-44 2.038467826815336410e-41
1.873900000000000091e+03 1.979877187242543037e-44 2.033482382392686500e-41
1.874000000000000000e+03 1.974621600003554218e-44 2.028509120320418981e-41
1.874100000000000136e+03 1.969380024725762311e-44 2.023548010854935635e-41
1.874200000000000045e+03 1.964152423875731218e-44 2.018599024323173979e-41
1.874300000000000182e+03 1.958938760021638215e-44 2.013662131124806756e-41
1.874400000000000091e+03 1.953738995831358511e-44 2.008737301731048768e-41
1.874500000000000000e+03 1.948553094075817958e-44 2.003824506686872681e-41
1.874600000000000136e+03 1.943381017623101102e-44 1.998923716607078545e-41
1.874700000000000045e+03 1.938222729443739252e-44 1.994034902179857733e-41
1.874800000000000182e+03 1.933078192607534249e-44 1.989158034164567456e-41
1.874900000000000091e+03 1.927947370281046118e-44 1.984293083390283467e-41
1.875000000000000000e+03 1.922830225733594039e-44 1.979440020759551864e-41
1.875100000000000136e+03 1.917726722332309302e-44 1.974598817245265346e-41
1.875200000000000045e+03 1.912636823540923313e-44 1.969769443889810087e-41
1.875300000000000182e+03 1.907560492924021147e-44 1.964951871807892008e-41
1.875400000000000091e+03 1.902497694142690418e-44 1.960146072183701324e-41
1.875500000000000000e+03 1.897448390956445685e-44 1.955352016272068241e-41
1.875600000000000136e+03 1.892412547222745293e-44 1.950569675398294469e-41
1.875700000000000045e+03 1.887390126895353976e-44 1.945799020956988607e-41
1.875800000000000182e+03 1.882381094025512786e-44 1.941040024412884358e-41
1.875900000000000091e+03 1.877385412761748414e-44 1.936292657300671785e-41
1.876000000000000000e+03 1.872403047347564956e-44 1.931556891223517394e-41
1.876100000000000136e+03 1.867433962125195390e-44 1.926832697855500674e-41
1.876200000000000045e+03 1.862478121529803471e-44 1.922120048937859751e-41
1.876300000000000182e+03 1.857535490093862493e-44 1.917418916281801348e-41
1.876400000000000091e+03 1.852606032446634796e-44 1.912729271768232634e-41
1.876500000000000000e+03 1.847689713310202227e-44 1.908051087345080500e-41
1.876600000000000136e+03 1.842786497502014594e-44 1.903384335029044466e-41
1.876700000000000045e+03 1.837896349935713836e-44 1.898728986906058298e-41
1.876800000000000182e+03 1.833019235617875161e-44 1.894085015129218478e-41
1.876900000000000091e+03 1.828155119649206838e-44 1.889452391919577691e-41
1.877000000000000000e+03 1.823303967226322761e-44 1.884831089567195755e-41
1.877100000000000136e+03 1.818465743636551962e-44 1.880221080427899657e-41
1.877200000000000045e+03 1.813640414262552844e-44 1.875622336926208210e-41
1.877300000000000182e+03 1.808827944579668656e-44 1.871034831553619422e-41
1.877400000000000091e+03 1.804028300156132848e-44 1.866458536868751704e-41
1.877500000000000000e+03 1.799241446652831602e-44 1.861893425497161873e-41
1.877600000000000136e+03 1.794467349823018819e-44 1.857339470131263589e-41
1.877700000000000045e+03 1.789705975512114490e-44 1.852796643530038052e-41
1.877800000000000182e+03 1.784957289657001748e-44 1.848264918518652926e-41
1.877900000000000091e+03 1.780221258287527858e-44 1.843744267989519140e-41
1.878000000000000000e+03 1.775497847523155487e-44 1.839234664899944582e-41
1.878100000000000136e+03 1.770787023576304216e-44 1.834736082274466888e-41
1.878200000000000045e+03 1.766088752748459658e-44 1.830248493202211468e-41
1.878300000000000182e+03 1.761403001433208306e-44 1.825771870838891659e-41
1.878400000000000091e+03 1.756729736113050841e-44 1.821306188404801684e-41
1.878500000000000000e+03 1.752068923364018623e-44 1.816851419187733414e-41
1.878600000000000136e+03 1.747420529847384381e-44 1.812407536537593503e-41
1.878700000000000045e+03 1.742784522317339670e-44 1.807974513871453612e-41
1.878800000000000182e+03 1.738160867616124246e-44 1.803552324670336191e-41
1.878900000000000091e+03 1.733549532676556837e-44 1.799140942480912332e-41
1.879000000000000000e+03 1.728950484518672232e-44 1.794740340913150874e-41
1.879100000000000136e+03 1.724363690251980476e-44 1.790350493642049136e-41
1.879200000000000045e+03 1.719789117075941070e-44 1.785971374407725961e-41
1.879300000000000182e+03 1.715226732275050771e-44 1.781602957012286500e-41
1.879400000000000091e+03 1.710676503224511511e-44 1.777245215323557196e-41
1.879500000000000000e+03 1.706138397385506137e-44 1.772898123271929669e-41
1.879600000000000136e+03 1.701612382308942920e-44 1.768561654852923174e-41
1.879700000000000045e+03 1.697098425631280163e-44 1.764235784124292827e-41
1.879800000000000182e+03 1.692596495075974670e-44 1.759920485207113407e-41
1.879900000000000091e+03 1.688106558453787169e-44 1.755615732285901714e-41
1.880000000000000000e+03 1.683628583662531403e-44 1.751321499608464648e-41
1.880100000000000136e+03 1.679162538685805631e-44 1.747037761485142172e-41
1.880200000000000045e+03 1.674708391593474784e-44 1.742764492288995933e-41
1.880300000000000182e+03 1.670266110539857329e-44 1.738501666454709906e-41
1.880400000000000091e+03 1.665835663768045038e-44 1.734249258481407227e-41
1.880500000000000000e+03 1.661417019603887571e-44 1.730007242928696531e-41
1.880600000000000136e+03 1.657010146459314822e-44 1.725775594418840079e-41
1.880700000000000045e+03 1.652615012832103677e-44 1.721554287636602862e-41
1.880800000000000182e+03 1.648231587302523063e-44 1.717343297327092116e-41
1.880900000000000091e+03 1.643859838537587506e-44 1.713142598298468124e-41
1.881000000000000000e+03 1.639499735287217030e-44 1.708952165419513544e-41
1.881100000000000136e+03 1.635151246386261876e-44 1.704771973620910172e-41
1.881200000000000045e+03 1.630814340752552464e-44 1.700601997893929040e-41
1.881300000000000182e+03 1.626488987387447010e-44 1.696442213290889227e-41
1.881400000000000091e+03 1.622175155376609411e-44 1.692292594925526184e-41
1.881500000000000000e+03 1.617872813889583831e-44 1.688153117972924436e-41
1.881600000000000136e+03 1.613581932175929473e-44 1.684023757666711707e-41
1.881700000000000045e+03 1.609302479569585638e-44 1.679904489302096495e-41
1.881800000000000182e+03 1.605034425487765782e-44 1.675795288235152843e-41
1.881900000000000091e+03 1.600777739429086621e-44 1.671696129881511704e-41
1.882000000000000000e+03 1.596532390973377463e-44 1.667606989716241656e-41
1.882100000000000136e+03 1.592298349783506284e-44 1.663527843275098644e-41
1.882200000000000045e+03 1.588075585603457321e-44 1.659458666153260945e-41
1.882300000000000182e+03 1.583864068259458676e-44 1.655399434006018142e-41
1.882400000000000091e+03 1.579663767655980174e-44 1.651350122546100852e-41
1.882500000000000000e+03 1.575474653782882363e-44 1.647310707548598404e-41
1.882600000000000136e+03 1.571296696706690103e-44 1.643281164844911978e-41
1.882700000000000045e+03 1.567129866576368021e-44 1.639261470326804879e-41
1.882800000000000182e+03 1.562974133620433283e-44 1.635251599944356241e-41
1.882900000000000091e+03 1.558829468148624607e-44 1.631251529707119525e-41
1.883000000000000000e+03 1.554695840549244284e-44 1.627261235682381589e-41
1.883100000000000136e+03 1.550573221290674362e-44 1.623280693996108601e-41
1.883200000000000045e+03 1.546461580920260227e-44 1.619309880832247881e-41
1.883300000000000182e+03 1.542360890065750119e-44 1.615348772433691407e-41
1.883400000000000091e+03 1.538271119432670012e-44 1.611397345100476509e-41
1.883500000000000000e+03 1.534192239805272249e-44 1.607455575190487087e-41
1.883600000000000136e+03 1.530124222047186722e-44 1.603523439119839266e-41
1.883700000000000045e+03 1.526067037099955969e-44 1.599600913361933953e-41
1.883800000000000182e+03 1.522020655984019662e-44 1.595687974448114462e-41
1.883900000000000091e+03 1.517985049794208391e-44 1.591784598964580254e-41
1.884000000000000000e+03 1.513960189709324122e-44 1.587890763558960923e-41
1.884100000000000136e+03 1.509946046979794236e-44 1.584006444931870772e-41
1.884200000000000045e+03 1.505942592936804919e-44 1.580131619843167748e-41
1.884300000000000182e+03 1.501949798986323089e-44 1.576266265107828997e-41
1.884400000000000091e+03 1.497967636613094306e-44 1.572410357598743485e-41
1.884500000000000000e+03 1.493996077378113493e-44 1.568563874244976933e-41
1.884600000000000136e+03 1.490035092917343987e-44 1.564726792030825393e-41
1.884700000000000045e+03 1.486084654945198700e-44 1.560899087998348389e-41
1.884800000000000182e+03 1.482144735250319661e-44 1.557080739244306103e-41
1.884900000000000091e+03 1.478215305698590213e-44 1.553271722922406276e-41
1.885000000000000000e+03 1.474296338229311338e-44 1.549472016240531201e-41
1.885100000000000136e+03 1.470387804860646300e-44 1.545681596464549934e-41
1.885200000000000045e+03 1.466489677682844526e-44 1.541900440913708779e-41
1.885300000000000182e+03 1.462601928862750805e-44 1.538128526963644391e-41
1.885400000000000091e+03 1.458724530640533228e-44 1.534365832044195512e-41
1.885500000000000000e+03 1.454857455333922299e-44 1.530612333642322790e-41
1.885600000000000136e+03 1.451000675332056881e-44 1.526868009297871912e-41
1.885700000000000045e+03 1.447154163099437793e-44 1.523132836606266575e-41
1.885800000000000182e+03 1.443317891174953539e-44 1.519406793217869460e-41
1.885900000000000091e+03 1.439491832170503777e-44 1.515689856837071749e-41
1.886000000000000000e+03 1.435675958772004708e-44 1.511982005222928324e-41
1.886100000000000136e+03 1.431870243739470724e-44 1.508283216189289545e-41
1.886200000000000045e+03 1.428074659904726327e-44 1.504593467603117165e-41
1.886300000000000182e+03 1.424289180172926289e-44 1.500912737385647154e-41
1.886400000000000091e+03 1.420513777523144598e-44 1.497241003512762105e-41
1.886500000000000000e+03 1.416748425006345008e-44 1.493578244013581409e-41
1.886600000000000136e+03 1.412993095745540348e-44 1.489924436970583348e-41
1.886700000000000045e+03 1.409247762936720001e-44 1.486279560520263240e-41
1.886800000000000182e+03 1.405512399847158735e-44 1.482643592851942815e-41
1.886900000000000091e+03 1.401786979815598170e-44 1.479016512207932594e-41
1.887000000000000000e+03 1.398071476254631185e-44 1.475398296885145364e-41
1.887100000000000136e+03 1.394365862646418745e-44 1.471788925232206187e-41
1.887200000000000045e+03 1.390670112544447024e-44 1.468188375650574189e-41
1.887300000000000182e+03 1.386984199573278246e-44 1.464596626594426585e-41
1.887400000000000091e+03 1.383308097429690982e-44 1.461013656571515122e-41
1.887500000000000000e+03 1.379641779878740238e-44 1.457439444140300046e-41
1.887600000000000136e+03 1.375985220758732381e-44 1.453873967913561959e-41
1.887700000000000045e+03 1.372338393975881314e-44 1.450317206554530733e-41
1.887800000000000182e+03 1.368701273508183667e-44 1.446769138779755623e-41
1.887900000000000091e+03 1.365073833402531574e-44 1.443229743356967978e-41
1.888000000000000000e+03 1.361456047775622221e-44 1.439698999105751867e-41
1.888100000000000136e+03 1.357847890814629939e-44 1.436176884898090062e-41
1.888200000000000045e+03 1.354249336775122483e-44 1.432663379656795674e-41
1.888300000000000182e+03 1.350660359982101526e-44 1.429158462356373441e-41
1.888400000000000091e+03 1.347080934829632758e-44 1.425662112022631777e-41
1.888500000000000000e+03 1.343511035780532499e-44 1.422174307732573169e-41
1.888600000000000136e+03 1.339950637365895493e-44 1.418695028614022029e-41
1.888700000000000045e+03 1.336399714186595155e-44 1.415224253846697039e-41
1.888800000000000182e+03 1.332858240909361828e-44 1.411761962659459558e-41
1.888900000000000091e+03 1.329326192271358685e-44 1.408308134333527340e-41
1.889000000000000000e+03 1.325803543075939881e-44 1.404862748199496594e-41
1.889100000000000136e+03 1.322290268195472556e-44 1.401425783639361264e-41
1.889200000000000045e+03 1.318786342568851125e-44 1.397997220084719077e-41
1.889300000000000182e+03 1.315291741201905747e-44 1.394577037017094751e-41
1.889400000000000091e+03 1.311806439169682194e-44 1.391165213969589163e-41
1.889500000000000000e+03 1.308330411611774838e-44 1.387761730523532583e-41
1.889600000000000136e+03 1.304863633735953673e-44 1.384366566311052226e-41
1.889700000000000045e+03 1.301406080816225719e-44 1.380979701013743234e-41
1.889800000000000182e+03 1.297957728192338429e-44 1.377601114362339349e-41
1.889900000000000091e+03 1.294518551272295775e-44 1.374230786138405926e-41
1.890000000000000000e+03 1.291088525527487871e-44 1.370868696171021712e-41
1.890100000000000136e+03 1.287667626497207883e-44 1.367514824339880660e-41
1.890200000000000045e+03 1.284255829786078690e-44 1.364169150573546667e-41
1.890300000000000182e+03 1.280853111063275505e-44 1.360831654848877509e-41
1.890400000000000091e+03 1.277459446064333533e-44 1.357502317192282238e-41
1.890500000000000000e+03 1.274074810588933330e-44 1.354181117678243813e-41
1.890600000000000136e+03 1.270699180503740485e-44 1.350868036431231063e-41
1.890700000000000045e+03 1.267332531737672892e-44 1.347563053622413862e-41
1.890800000000000182e+03 1.263974840286490851e-44 1.344266149472940562e-41
1.890900000000000091e+03 1.260626082208545748e-44 1.340977304250855554e-41
1.891000000000000000e+03 1.257286233628378949e-44 1.337696498273745072e-41
1.891100000000000136e+03 1.253955270733095531e-44 1.334423711906080684e-41
1.891200000000000045e+03 1.250633169774038762e-44 1.331158925560492744e-41
1.891300000000000182e+03 1.247319907067609306e-44 1.327902119698321473e-41
1.891400000000000091e+03 1.244015458992569407e-44 1.324653274827680782e-41
1.891500000000000000e+03 1.240719801991085872e-44 1.321412371504267304e-41
1.891600000000000136e+03 1.237432912568931444e-44 1.318179390331454455e-41
1.891700000000000045e+03 1.234154767295245340e-44 1.314954311960180021e-41
1.891800000000000182e+03 1.230885342801515169e-44 1.311737117088158790e-41
1.891900000000000091e+03 1.227624615782575101e-44 1.308527786460648766e-41
1.892000000000000000e+03 1.224372562994598821e-44 1.305326300869046187e-41
1.892100000000000136e+03 1.221129161259304047e-44 1.302132641153815799e-41
1.892200000000000045e+03 1.217894387455967156e-44 1.298946788198870424e-41
1.892300000000000182e+03 1.214668218529671417e-44 1.295768722937434303e-41
1.892400000000000091e+03 1.211450631485597255e-44 1.292598426347937764e-41
1.892500000000000000e+03 1.208241603392449133e-44 1.289435879456565913e-41
1.892600000000000136e+03 1.205041111378104426e-44 1.286281063334045176e-41
1.892700000000000045e+03 1.201849132633037570e-44 1.283133959098185873e-41
1.892800000000000182e+03 1.198665644409921043e-44 1.279994547913537350e-41
1.892900000000000091e+03 1.195490624020955691e-44 1.276862810989527241e-41
1.893000000000000000e+03 1.192324048840191418e-44 1.273738729582099427e-41
1.893100000000000136e+03 1.189165896300908286e-44 1.270622284991860691e-41
1.893200000000000045e+03 1.186016143899968151e-44 1.267513458567215675e-41
1.893300000000000182e+03 1.182874769191983943e-44 1.264412231700169523e-41
1.893400000000000091e+03 1.179741749792397571e-44 1.261318585828552604e-41
1.893500000000000000e+03 1.176617063377684039e-44 1.258232502436148471e-41
1.893600000000000136e+03 1.173500687683319005e-44 1.255153963051294740e-41
1.893700000000000045e+03 1.170392600504869557e-44 1.252082949247626366e-41
1.893800000000000182e+03 1.167292779697508314e-44 1.249019442643746574e-41
1.893900000000000091e+03 1.164201203175867065e-44 1.245963424903129232e-41
1.894000000000000000e+03 1.161117848914148036e-44 1.242914877734210361e-41
1.894100000000000136e+03 1.158042694945134427e-44 1.239873782889643840e-41
1.894200000000000045e+03 1.154975719359941994e-44 1.236840122166207350e-41
1.894300000000000182e+03 1.151916900311174364e-44 1.233813877406998551e-41
1.894400000000000091e+03 1.148866216007431349e-44 1.230795030497535952e-41
1.894500000000000000e+03 1.145823644716706463e-44 1.227783563368175825e-41
1.894600000000000136e+03 1.142789164764757489e-44 1.224779457992982512e-41
1.894700000000000045e+03 1.139762754536646299e-44 1.221782696390830080e-41
1.894800000000000182e+03 1.136744392475767321e-44 1.218793260624694223e-41
1.894900000000000091e+03 1.133734057080788800e-44 1.215811132799455579e-41
1.895000000000000000e+03 1.130731726910679749e-44 1.212836295065546765e-41
1.895100000000000136e+03 1.127737380581660922e-44 1.209868729616758495e-41
1.895200000000000045e+03 1.124750996765651551e-44 1.206908418689094089e-41
1.895300000000000182e+03 1.121772554193539410e-44 1.203955344563163947e-41
1.895400000000000091e+03 1.118802031652422907e-44 1.201009489562202218e-41
1.895500000000000000e+03 1.115839407987489307e-44 1.198070836053407290e-41
1.895600000000000136e+03 1.112884662098711812e-44 1.195139366445592935e-41
1.895700000000000045e+03 1.109937772944391321e-44 1.192215063191723492e-41
1.895800000000000182e+03 1.106998719539055419e-44 1.189297908787380419e-41
1.895900000000000091e+03 1.104067480952946969e-44 1.186387885770495677e-41
1.896000000000000000e+03 1.101144036312247520e-44 1.183484976721387155e-41
1.896100000000000136e+03 1.098228364800245238e-44 1.180589164263715551e-41
1.896200000000000045e+03 1.095320445655539447e-44 1.177700431063143363e-41
1.896300000000000182e+03 1.092420258172471008e-44 1.174818759827647653e-41
1.896400000000000091e+03 1.089527781700371206e-44 1.171944133307005155e-41
1.896500000000000000e+03 1.086642995645410727e-44 1.169076534294103454e-41
1.896600000000000136e+03 1.083765879467870994e-44 1.166215945623031825e-41
1.896700000000000045e+03 1.080896412683215147e-44 1.163362350169766391e-41
1.896800000000000182e+03 1.078034574862097003e-44 1.160515730852297568e-41
1.896900000000000091e+03 1.075180345630315630e-44 1.157676070630491403e-41
1.897000000000000000e+03 1.072333704668305058e-44 1.154843352505815312e-41
1.897100000000000136e+03 1.069494631709951283e-44 1.152017559520428351e-41
1.897200000000000045e+03 1.066663106544657815e-44 1.149198674758687909e-41
1.897300000000000182e+03 1.063839109015986939e-44 1.146386681346226472e-41
1.897400000000000091e+03 1.061022619021874909e-44 1.143581562450055114e-41
1.897500000000000000e+03 1.058213616511841177e-44 1.140783301276517712e-41
1.897600000000000136e+03 1.055412081492877727e-44 1.137991881075687876e-41
1.897700000000000045e+03 1.052617994023016220e-44 1.135207285136562532e-41
1.897800000000000182e+03 1.049831334215055458e-44 1.132429496789909858e-41
1.897900000000000091e+03 1.047052082233649633e-44 1.129658499406017670e-41
1.898000000000000000e+03 1.044280218298222566e-44 1.126894276396927198e-41
1.898100000000000136e+03 1.041515722681243681e-44 1.124136811215168288e-41
1.898200000000000045e+03 1.038758575706852846e-44 1.121386087352697139e-41
1.898300000000000182e+03 1.036008757753252375e-44 1.118642088342728991e-41
1.898400000000000091e+03 1.033266249250771792e-44 1.115904797758271586e-41
1.898500000000000000e+03 1.030531030682006234e-44 1.113174199212273648e-41
1.898600000000000136e+03 1.027803082582163072e-44 1.110450276357843201e-41
1.898700000000000045e+03 1.025082385538703215e-44 1.107733012887995857e-41
1.898800000000000182e+03 1.022368920191349077e-44 1.105022392535749382e-41
1.898900000000000091e+03 1.019662667231062758e-44 1.102318399073246864e-41
1.899000000000000000e+03 1.016963607401614368e-44 1.099621016313010786e-41
1.899100000000000136e+03 1.014271721497656998e-44 1.096930228106503770e-41
1.899200000000000045e+03 1.011586990365649845e-44 1.094246018344790283e-41
1.899300000000000182e+03 1.008909394903641399e-44 1.091568370958451625e-41
1.899400000000000091e+03 1.006238916060473272e-44 1.088897269916910845e-41
1.899500000000000000e+03 1.003575534836052519e-44 1.086232699228726888e-41
1.899600000000000136e+03 1.000919232282035543e-44 1.083574642942050473e-41
1.899700000000000045e+03 9.982699895001238644e-45 1.080923085143398944e-41
1.899800000000000182e+03 9.956277876427765282e-45 1.078278009958165293e-41
1.899900000000000091e+03 9.929926079139373284e-45 1.075639401551200466e-41
1.900000000000000000e+03 9.903644315660299614e-45 1.073007244124546460e-41
1.900100000000000136e+03 9.877432399047227400e-45 1.070381521921010072e-41
1.900200000000000045e+03 9.851290142823577118e-45 1.067762219219294028e-41
1.900300000000000182e+03 9.825217361040344035e-45 1.065149320338493072e-41
